Date,Open,High,Low,Close,Adj Close,Volume
2019-08-26,145.210007,145.679993,144.660004,145.380005,145.380005,36200
2019-08-27,147.000000,147.100006,145.910004,146.050003,146.050003,28300
2019-08-28,144.589996,147.339996,144.389999,147.059998,147.059998,38900
2019-08-29,147.539993,147.850006,147.100006,147.740005,147.740005,40100
2019-08-30,150.000000,150.000000,147.940002,148.449997,148.449997,29400
2019-09-03,148.460007,148.889999,148.000000,148.889999,148.889999,36500
2019-09-04,150.149994,150.919998,149.649994,150.660004,150.660004,16700
2019-09-05,151.330002,152.050003,150.899994,151.490005,151.490005,19800
2019-09-06,153.589996,154.460007,153.589996,153.830002,153.830002,18600
2019-09-09,153.789993,153.789993,152.990005,153.460007,153.460007,28900
2019-09-10,148.220001,150.000000,147.250000,149.509995,149.509995,21600
2019-09-11,148.559998,149.630005,148.470001,149.570007,149.570007,20500
2019-09-12,150.839996,153.050003,150.839996,152.990005,152.990005,17600
2019-09-13,150.600006,151.580002,150.320007,151.339996,151.339996,18000
2019-09-16,148.179993,148.470001,147.339996,147.789993,147.789993,25600
2019-09-17,149.009995,150.220001,149.009995,150.220001,150.220001,14800
2019-09-18,150.039993,151.899994,150.039993,151.490005,151.490005,20900
2019-09-19,152.020004,152.229996,151.399994,151.509995,151.509995,34900
2019-09-20,151.419998,151.949997,150.820007,150.910004,150.910004,20600
2019-09-23,149.449997,150.419998,149.300003,150.419998,150.419998,31400
2019-09-24,151.220001,151.350006,150.199997,150.660004,150.660004,20000
2019-09-25,149.710007,149.710007,147.639999,147.850006,147.850006,35500
2019-09-26,151.100006,153.080002,151.100006,152.809998,152.809998,102100
